song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Mera Pyar Woh Hai,Mahendra Kapoor,/artist/mahendra-kapoor,04:18,Old,10-11-2010,0.3,0.53,0.572,0.316,-8.009,0.098,136.998,1,7,0.039,4,60,4891270
Hits Of Pankaj Udhas (Medley),Pankaj Udhas,/artist/pankaj-udhas,12:40,Old,06-01-2017,0.76,0.623,0.267,0.327,-2.923,0.02,126.953,1,7,0.001,4,42,857518
Aa Ja Aa Ja Re,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,05:42,Old,01-06-2013,0.39,0.11,0.1,0.816,-12.254,0.0922,121.009,1,8,0.0181,4,35,6878052
Bade Achhe Lagte Hain,Amit Kumar,/artist/amit-kumar,05:12,Old,09-05-2021,0.63,0.666,0.959,0.442,-5.318,0.099,128.006,1,1,0.05,4,82,2667715
Oonchi Oonchi Baaton Se,Mohammed Rafi|Usha Mangeshkar,/artist/mohammad-rafi|/artist/usha-mangeshkar-2,03:05,Old,04-03-2006,0.83,0.93,0.517,0.087,-10.385,0.05,124.991,1,1,0.09,4,72,10473439
Achegi Saraswati,Lata Mangeshkar,/artist/lata-mangeshkar,05:33,Old,01-09-2003,0.2,0.501,0.212,0.419,-9.893,0.0366,128.002,0,6,0.054,4,95,10867157
Jo Unki Tamanna Hai,Mohammed Rafi,/artist/mohammad-rafi,03:36,Old,02-01-2007,0.85,0.92,0.259,0.07,-8.098,0.1,133.995,0,4,0.055,4,66,6013859
Tasveer Teri Dil Mein,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,04:26,Old,05-06-2013,0.29,0.49,0.786,0.364,-8.476,0.06,127.999,0,11,0.082,4,47,3526529
Labon Se Chum Lo,Sriradha Banerjee,/artist/sriradha-banerjee,05:51,Old,12-06-2016,0.24,0.02,0.763,0.334,-4.243,0.0774,127.996,1,1,0.089,4,43,10838958
Jo Ho Yaar Apna,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,03:32,Old,08-11-2018,0.87,0.29,0.303,0.138,-2.201,0.09,126.015,1,5,0.03,4,52,6437507
Tan Rang Lo Ji Aaj Man Ranglo,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,03:25,Old,10-01-2023,0.47,0.06,0.357,0.83,-10.638,0.1,131.016,0,11,0.08,4,78,2550302
Ram Kare Aisa Ho Jaye,Mukesh,/artist/mukesh,05:11,Old,03-08-2006,0.66,0.309,0.815,0.141,-6.936,0.0718,123.014,0,1,0.085,4,93,1261012
Ek Doosre Se Khafa Hona Nahin -Sad Version,Kavita Krishnamurthy|Mohammad Aziz,/artist/kavita-subramaniam|/artist/mohammad-aziz,03:00,Old,07-02-2006,0.2,0.15,0.301,0.88,-4.214,0.034,128.022,0,9,0.0269,4,35,9973026
Teri Meri Shaadi Hogi,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,04:47,Old,04-04-2002,0.79,0.618,0.227,0.86,-12.847,0.0202,127.002,1,1,0.05,4,91,9077029
Dil Ne Dil Se Kya Kahan,Lata Mangeshkar|Nitin Mukesh,/artist/lata-mangeshkar|/artist/nitin-mukesh,04:07,Old,06-03-2011,0.59,0.95,0.748,0.501,-13.898,0.016,125.995,1,1,0.02,4,81,2630689
Zindagi Milke Bitayenge,Kishore Kumar,/artist/kishore-kumar,01:47,Old,05-06-2015,0.74,0.381,0.328,0.545,-11.754,0.04,125,1,1,0.04,4,70,890775
Ooi Maa Ooi Maa Yeh Kya Ho Gaya,Lata Mangeshkar,/artist/lata-mangeshkar,03:24,Old,05-08-2002,0.48,0.97,0.857,0.216,-3.516,0.089,126.015,0,8,0.09,4,25,4426813
Chhoti Si Mulaqat Pyar Ban Gai,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,05:16,Old,01-03-2009,0.87,0.83,0.55,0.292,-2.578,0.0379,133.008,1,7,0.03,4,36,4121856
Mere Naseeb Mein Ae Dost,Kishore Kumar,/artist/kishore-kumar,04:39,Old,04-02-2023,0.53,0.99,0.979,0.56,-10.923,0.03,132.995,1,9,0.029,4,33,1690501
Aayo Holi,Sapna Awasthi|Ram Shankar,/artist/sapna-awasthi|/artist/ram-shankar,04:57,Old,04-01-2008,0.52,0.441,0.902,0.153,-7.398,0.06,130.089,1,1,0.092,4,43,851470
Tujhe Dekha To,Lata Mangeshkar|Kumar Sanu,/artist/lata-mangeshkar|/artist/kumar-sanu,05:03,Old,10-01-2008,0.1,0.91,0.047,0.875,-13.954,0.0894,134.976,0,1,0.019,4,57,535735
Yehi Woh Jaga Hai Yehi Woh Fazayen,Asha Bhosle,/artist/asha-bhosle-1,03:28,Old,03-09-2000,0.99,0.519,0.479,0.233,-13.739,0.0155,129.016,1,0,0.056,4,59,767949
Tujhe Dekha To,Lata Mangeshkar|Kumar Sanu,/artist/lata-mangeshkar|/artist/kumar-sanu,05:03,Old,02-03-2021,0.16,0.29,0.213,0.661,-13.855,0.06,124.999,0,1,0.0857,4,94,10365534
Dil Ghabrata Hai (Happy),Kumar Sanu,/artist/kumar-sanu,03:55,Old,12-04-2022,0.64,0.361,0.921,0.506,-9.6,0.099,128.992,0,0,0.03,4,62,7764076
Tu Husn Hai Main Ishq Hoon,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,07:27,Old,09-05-2014,0.26,0.28,0.719,0.991,-12.155,0.0205,127.006,1,10,0.08,4,40,1744152
Jis Dil Mein Basa Tha Pyar Tera,Mukesh,/artist/mukesh,03:25,Old,05-05-2008,0.05,0.203,0.665,0.758,-7.659,0.05,131.953,1,1,0.03,4,62,121193
Jiske Liye Sabko Chhoda,Mohammed Rafi|Sulakshana Pandit,/artist/mohammad-rafi|/artist/sulakshana-pandit,07:59,Old,01-10-2001,0.16,0.78,0.496,0.605,-11.094,0.08,124.999,1,2,0.001,4,84,7957970
Aa Gaye Hum Dildar Teri Gali Men,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,03:12,Old,08-05-2023,0.6,0.481,0.477,0.653,-6.304,0.07,129.992,1,7,0.0966,4,53,10895556
Sare Niyam Tod Do,Asha Bhosle,/artist/asha-bhosle-1,05:02,Old,09-01-2019,0.68,0.03,0.927,0.207,-6.54,0,131.018,1,8,0.0083,4,32,828499
Yashomati Maiya Se Bole Nandlala,Lata Mangeshkar,/artist/lata-mangeshkar,03:10,Old,06-08-2005,0.94,0.341,0.321,0.982,-13.77,0.078,131.048,1,1,0.0962,4,91,11180737
Na Koi Umang Hai,Lata Mangeshkar,/artist/lata-mangeshkar,04:21,Old,08-11-2001,0.09,0.68,0.63,0.737,-13.181,0.06,126.003,0,11,0.04,4,59,8975089
Koi Nahin Hai Phir Bhi Hai Mujhko,Lata Mangeshkar,/artist/lata-mangeshkar,04:05,Old,05-03-2017,0.36,0.884,0.913,0.557,-4.092,0.0964,126.022,0,1,0.02,4,27,5285159
Na Aadmi Ka Koi Bharosa,Mohammed Rafi,/artist/mohammad-rafi,03:51,Old,03-01-2014,0.61,0.79,0.886,0.992,-7.342,0.0184,131.003,0,6,0.056,4,80,4543883
Diwana Leke Aaya Hai,Kishore Kumar,/artist/kishore-kumar,04:39,Old,04-09-2001,0.29,0.728,0.306,0.687,-6.832,0.06,130.01,0,11,0.059,4,26,2459260
Dukh Sukh Ki,Chandrashekhar Gadgil,/artist/chandrashekhar-gadgil,05:15,Old,11-10-2005,0.22,0.62,0.428,0.507,-6.693,0.018,125.985,1,1,0.0125,4,37,4093511
Meri Bahena,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,05:17,Old,08-01-2007,0.47,0.492,0.529,0.123,-10.898,0.0804,128.003,0,10,0.048,4,72,754910
Sajna O Sajna-Le To,Hemlata,/artist/hemlata,03:34,Old,11-12-2017,0.63,0.28,0.736,0.28,-9.679,0.02,127.003,0,11,0.075,4,28,11348858
Hamne Tujhko Pyar Kiya Hai,Mukesh,/artist/mukesh,03:25,Old,04-12-2009,0.61,0.211,0.665,0.139,-2.418,0.084,125.019,1,0,0.0714,4,47,9027901
Lakhon Tare Aasman Per,Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,04:47,Old,02-05-2017,0.66,0.09,0.12,0.733,-6.307,0.0031,128.032,0,11,0.0004,4,50,3315760
Wadiyan Mera Daman (Female),Lata Mangeshkar,/artist/lata-mangeshkar,03:59,Old,11-10-2011,0.18,0.033,0.377,0.67,-8.758,0.098,129.979,1,2,0.053,4,47,10855855
Kahin Door Jab,Jagjit Singh,/artist/jagjeet-singh-1,06:38,Old,12-06-2009,0.77,0.31,0.041,0.449,-9.508,0.051,135.028,0,1,0.0579,4,77,487581
Mujhe Yeh Phool Na De,Mohammed Rafi|Suman Kalyanpur,/artist/mohammad-rafi|/artist/suman-kalyanpur,03:12,Old,06-02-2019,0.86,0.433,0.897,0.136,-10.251,0.0152,136.016,1,9,0.05,4,65,2285208
Ya Habibi,Adnan Sami|Shaan|Shabbir Kumar|Sunidhi Chauhan,/artist/adnan-sami|/artist/shaan|/artist/shabbir-kumar|/artist/sunidhi-chauhan,07:02,Old,02-04-2001,0.47,0.02,0.724,0.352,-11.905,0.0496,127.989,0,11,0.0705,4,87,11176484
Denewala,Hariharan|Vinod Rathod|Abhijeet Bhattacharya,/artist/hariharan|/artist/vinod-rathod|/artist/abhijeet-1,06:47,Old,03-06-2018,0.05,0.05,0.677,0.667,-4.872,0.092,132,1,7,0.09,4,57,2392463
Dialogue 4,Danny|Farida Jalal|Feroz Khan|Hema Malini|Rekha,/artist/danny|/artist/farida-jalal|/artist/feroz-khan|/artist/hema-malini|/artist/rekha,28:27:00,Old,10-04-2003,0.84,0.78,0.993,0.189,-13.095,0.086,127.987,1,1,0.044,4,31,8447631
Kahan Chal Diye Idhar To Aao,Mohammed Rafi,/artist/mohammad-rafi,04:47,Old,10-04-2015,0.64,0.718,0.045,0.283,-13.824,0.05,127.006,1,0,0.0887,4,50,1854385
Sajna Hai Mujhe Sajna Ke Liye,Asha Bhosle,/artist/asha-bhosle-1,05:04,Old,11-05-2006,0.56,0.64,0.745,0.944,-12.757,0.061,129.998,0,11,0.0338,4,31,2192374
Agar Tum Mil Jao,Shreya Ghoshal,/artist/shreya-ghoshal,06:00,Old,12-08-2009,0.55,0.186,0.614,0.881,-10.591,0.0632,125.996,0,11,0.0417,4,75,6952213
Dard-E-Dil Dard-E-Jigar,Mohammed Rafi,/artist/mohammad-rafi,06:57,Old,05-10-2000,0.21,0.22,0.098,0.524,-8.42,0.1,128.005,0,11,0.08,4,26,2893798
Mere Angne Mein - Amitabh Bachchan,Amitabh Bachchan,/artist/amitabh-bachchan,05:17,Old,02-01-2004,0.61,0.035,0.716,0.716,-6.736,0.005,125.998,1,7,0.031,4,91,5455032
Aap Ke Pahloo Men Aakar,Mohammed Rafi,/artist/mohammad-rafi,03:03,Old,02-07-2013,0.08,0,0.945,0.704,-13.332,0.0794,126.004,0,4,0.06,4,86,2650049
Chanda O Chanda,Lata Mangeshkar,/artist/lata-mangeshkar,03:57,Old,07-07-2008,0.39,0.576,0.012,0.685,-11.281,0.08,129.984,0,6,0.08,4,25,10323195
Mittua,Asha Bhosle|Lata Mangeshkar,/artist/asha-bhosle-1|/artist/lata-mangeshkar,07:10,Old,01-04-2007,0.47,0.63,0.451,0.064,-13.92,0.0031,130.021,1,1,0.01,4,62,7789395
De De Pyar De (Male),Kishore Kumar,/artist/kishore-kumar,05:47,Old,04-04-2016,0.35,0.335,0.782,0.617,-10.396,0,129,1,2,0.049,4,68,4097526
Tera Saath Hai To,Lata Mangeshkar,/artist/lata-mangeshkar,05:35,Old,03-07-2009,0.11,0.42,0.161,0.795,-4.232,0.0873,128.995,1,6,0.01,4,42,8049542
Mama Miya Pom Pom,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,04:10,Old,10-10-2021,0.13,0.963,0.025,0.254,-3.504,0.04,126.017,1,0,0.017,4,59,5619581
Humka Maafi Dai Do,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,06:01,Old,11-02-2018,0.71,0.23,0.811,0.868,-4.143,0.021,124.997,1,6,0.057,4,56,2370819
Raahi Naye Naye Rasta Naya Naya,Kishore Kumar,/artist/kishore-kumar,03:41,Old,09-07-2005,0.59,0.709,0.516,0.402,-2.904,0.05,129.998,0,10,0.0981,4,43,4205197
Sasu Ji Tune Meri Kadar Na Jani,Anuradha Paudwal,/artist/anuradha-paudwal-2,05:16,Old,05-07-2005,0.86,0.01,0.494,0.329,-7.882,0.0361,130.994,1,1,0.03,4,91,6775059
Hansne Ki Chah Ne Kitna Mujhe,Manna Dey,/artist/manna-dey,03:13,Old,04-12-2018,0.79,0.228,0.673,0.253,-3.303,0.095,130.001,0,4,0.0805,4,88,506479
Dhak Dhak Se Dhadakna Sikha De,Mohammed Rafi,/artist/mohammad-rafi,05:18,Old,11-04-2022,0.92,0.33,0.916,0.152,-7.536,0.081,126.009,1,11,0.089,4,66,648778
Mehboob Mere Mehboob Mere,Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,05:06,Old,04-02-2007,0.24,0.675,0.775,0.37,-9.21,0.098,128.014,1,2,0.0873,4,46,3111785
Jane Kya Dhoondti Rahti Hai,Mohammed Rafi,/artist/mohammad-rafi,03:32,Old,03-01-2014,0.4,0.41,0.714,0.116,-12.749,0.0656,128.023,1,1,0,4,43,1524564
Zindagi Ka Naam Dosti-Sad,Nitin Mukesh,/artist/nitin-mukesh,01:58,Old,11-07-2000,0.09,0.746,0.98,0.191,-13.353,0.0424,130.002,0,4,0.04,4,35,8735010
Main Inpe Marta Hoon,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,05:24,Old,06-11-2020,0.62,0.38,0.655,0.027,-3.768,0.055,124.994,1,1,0.04,4,98,1324839
Pahla Pahla Pyar Na Bhoole,Salma Agha,/artist/salma-agha,03:58,Old,02-03-2020,0.19,0.179,0.246,0.711,-4.122,0.089,127.998,0,11,0.09,4,86,869681
Ek Nazar Dekh Ke Hum Jaan Gaye,Chitra Singh|Jagjit Singh,/artist/chitra-singh|/artist/jagjeet-singh-1,04:37,Old,06-04-2010,0.35,0.07,0.46,0.025,-3.799,0.046,134.997,1,7,0.0633,4,93,1033029
Phir Teri Kahani Yaad Aayi,Lata Mangeshkar,/artist/lata-mangeshkar,03:03,Old,12-04-2007,0.7,0.121,0.664,0.558,-6.714,0.088,127.98,1,8,0.073,4,42,1199728
Kya Khoob Lagti Ho,Mukesh|Kanchan,/artist/mukesh|/artist/kanchan,03:59,Old,05-12-2014,0.06,0.18,0.824,0.535,-6.57,0.0846,127.003,0,11,0.05,4,85,5697841
Tum Badi Khubsoorat Ho,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,05:46,Old,03-11-2006,0.34,0.411,0.384,0.055,-11.286,0.0788,123.996,1,7,0.066,4,37,10392889
Tujhe Dekha Tujhe Chaha,Mohammed Rafi|Suman Kalyanpur,/artist/mohammad-rafi|/artist/suman-kalyanpur,06:08,Old,04-11-2018,0.8,0.64,0.353,0.662,-11.663,0.0001,140.979,1,7,0.009,4,50,2026353
Logo Na Maro Ise,Asha Bhosle,/artist/asha-bhosle-1,04:47,Old,12-04-2001,0.95,0.245,0.992,0.439,-7.971,0.0087,132.994,1,11,0.066,4,42,448707
Bindiya Chamke Gi,Lata Mangeshkar,/artist/lata-mangeshkar,05:47,Old,03-05-2002,0.01,0.62,0.675,0.167,-12.129,0.0995,129.997,1,4,0.044,4,100,11023067
Likhe Jo Khat Tujhe,Mohammed Rafi,/artist/mohammad-rafi,04:33,Old,08-03-2022,0.19,0.815,0.251,0.746,-11.119,0.0748,129.006,1,1,0.01,4,36,6456670
Aadmi Musafir Hai (Happy),Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,07:01,Old,05-02-2015,0.45,0.17,0.302,0.394,-7.305,0.04,128.016,0,1,0.1,4,88,2555280
Lamhe (DJ Mix),Atif Aslam,/artist/atif-aslam,04:48,Old,02-12-2010,0.1,0.771,0.172,0.749,-4.016,0.08,131.997,1,7,0.0991,4,95,6533667
Karvaten Badalte Rahe,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,05:01,Old,08-04-2018,0.5,0.5,0.407,0.532,-10.931,0.0894,124.009,0,6,0.086,4,74,11336782
Laga Chunari Mein Daag,Manna Dey,/artist/manna-dey,06:27,Old,12-05-2016,0.48,0.356,0.581,0.278,-9.117,0.021,132.003,1,1,0.01,4,89,623108
Ehsan Mere Dil Pe Tumhara Hai,Mohammed Rafi,/artist/mohammad-rafi,03:09,Old,02-09-2008,0.87,0.98,0.831,0.654,-10.188,0.0861,127.001,0,11,0.075,4,64,8269308
Gore Hathon Pe Zulm Na Kar,Mohammed Rafi,/artist/mohammad-rafi,05:05,Old,02-04-2013,0.15,0.055,0.749,0.821,-5.856,0.074,131.007,1,8,0.0637,4,40,9680408
Beqarar Karke Hamen Yun Na Jaiye,Hemant Kumar,/artist/hemanta-mukherjee,03:09,Old,04-12-2007,0.35,0.38,0.888,0.186,-8.616,0.065,127.996,0,9,0.05,4,72,3341479
Hum Tumhare Liye,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,04:31,Old,12-06-2001,0.5,0.931,0.768,0.199,-4.393,0.03,129.994,1,1,0.01,4,38,6416233
Meri Zindagi Mein Aate To,Mohammed Rafi,/artist/mohammad-rafi,06:14,Old,01-03-2024,0.2,0.47,0.527,0.127,-12.504,0.057,135.017,0,5,0.09,4,100,4089413
Yaara O Yaara,Narendra Chanchal,/artist/narender-chanchal,04:34,Old,04-03-2009,0.65,0.361,0.586,0.886,-9.643,0.084,126.003,1,7,0.06,4,67,422272
Chal Akela Chal Akela,Mukesh,/artist/mukesh,05:35,Old,06-11-2018,0.91,0.52,0.972,0.092,-11.877,0.0607,135.984,1,3,0,4,68,1815497
Mera Pardesi Na Aaya,Lata Mangeshkar,/artist/lata-mangeshkar,05:01,Old,03-01-2018,0.91,0.858,0.384,0.817,-11.379,0.0669,127.028,1,1,0.0289,4,86,8645221
Jaiyo Na Jaiyo Na,Lata Mangeshkar|Shailendra Singh,/artist/lata-mangeshkar|/artist/shailendra-singh,05:56,Old,06-02-2016,0.02,0.12,0.987,0.109,-3.219,0.03,128.982,1,8,0.095,4,71,219781
Baiyan Na Dharo,Lata Mangeshkar,/artist/lata-mangeshkar,04:23,Old,03-03-2018,0.69,0.483,0.077,0.933,-2.165,0.08,134.012,0,8,0.031,4,64,11242535
Aaja Tujhko Pukare Mera Pyar,Mohammed Rafi,/artist/mohammad-rafi,05:28,Old,02-03-2017,0.51,0.25,0.209,0.332,-9.448,0.05,128,0,6,0.0071,4,71,5900765
Yeh Jo Halka Halka,Kishore Kumar|Anuradha Paudwal,/artist/kishore-kumar|/artist/anuradha-paudwal-2,06:22,Old,04-06-2001,0.25,0.389,0.212,0.983,-4.974,0.1,128.003,1,4,0.0226,4,42,9240641
Mera Rang De Basanti Chola,Mukesh|Rajendra Mehta|Mahendra Kapoor,/artist/mukesh|/artist/rajendra-mehta|/artist/mahendra-kapoor,02:53,Old,02-02-2022,0.49,0.14,0.915,0.794,-10.681,0.057,136.994,1,8,0.023,4,41,1749682
Yaad Aa Gai Woh Nashili Nigahen,Hemant Kumar,/artist/hemanta-mukherjee,03:03,Old,03-07-2007,0.16,0.831,0.363,0.157,-12.639,0.08,135.022,1,7,0.05,4,43,4807140
Jane Kahan Gaya Electric Guitar,Van Shipley,/artist/van-shipley,02:29,Old,09-01-2014,0.4,0.74,0.141,0.389,-5.39,0.0173,134.997,0,6,0.05,4,41,9101283
Tamma Tamma Loge,Bappi Lahiri|Anuradha Paudwal,/artist/bappi-lahiri|/artist/anuradha-paudwal-2,07:51,Old,10-04-2013,0.45,0.294,0.767,0.119,-3.116,0.0709,125,1,1,0.086,4,50,3960736
Mujhe Pyar Tumse Nahin Hain - With Dialogue,Runa Laila,/artist/runa-laila,03:53,Old,11-12-2012,0.86,0.4,0.108,0.859,-11.404,0.08,131.015,0,1,0.03,4,30,4699306
Mere Chann Pardesi,Reshma,/artist/reshma,05:55,Old,12-04-2005,0.15,0.398,0.309,0.759,-8.734,0.002,134.007,1,0,0,4,35,3591246
Dekho O Diwano - With Dialogue,Kishore Kumar,/artist/kishore-kumar,04:31,Old,06-01-2022,0.6,0.25,0.867,0.803,-9.694,0.0632,131.01,1,2,0.026,4,61,6554587
Bahut Pahele Se Un Qadmon Ki Aahat Jaan Lete Hain,Jagjit Singh|Chitra Singh,/artist/jagjeet-singh-1|/artist/chitra-singh,04:48,Old,04-01-2001,0.38,0.766,0.741,0.442,-5.061,0.038,132.001,0,8,0.0688,4,80,7255488
Mana Ho Tum Behad Hasi (Happy version),K J Yesudas,/artist/k-j-yesudas,06:20,Old,06-10-2017,0.26,0.02,0.433,0.288,-6.701,0.034,133.011,1,7,0.0998,4,58,6555408
My Name Is Lakhan,Anuradha Paudwal|Nitin Mukesh|Mohammad Aziz,/artist/anuradha-paudwal-2|/artist/nitin-mukesh|/artist/mohammad-aziz,07:09,Old,09-08-2020,0.26,0.372,0.055,0.752,-11.903,0.01,130.013,0,7,0.057,4,46,1899941
Chura Liya Hai Tumne Jo Dil Ko,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,04:47,Old,10-01-2008,1,0.45,0.84,0.473,-9.009,0.05,129.002,1,1,0.05,4,47,8325857
Tere Mere Beech Mein (Sad),S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:37,Old,07-12-2002,0.3,0.685,0.191,0.568,-8.601,0.01,126.013,1,5,0.011,4,98,3317086
Chahoonga Main Tujhe,Mohammed Rafi,/artist/mohammad-rafi,04:54,Old,02-03-2018,0.59,0.9,0.841,0.498,-12.34,0.0283,125.013,1,5,0.03,4,42,6839000
Chheda Mera Dil Ne Tarana,Mohammed Rafi,/artist/mohammad-rafi,03:11,Old,07-03-2001,0.47,0.423,0.499,0.732,-12.355,0.1,126.987,0,4,0,4,28,658011
Mere Peeko (Waqt Beeja Tha) Part I,Lata Mangeshkar,/artist/lata-mangeshkar,04:50,Old,04-01-2011,0.67,0.3,0.821,0.912,-7.724,0.09,126.995,1,7,0.03,4,93,3646951
Ab Agar Humse Khudai Bhi,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,06:11,Old,10-11-2007,0.44,0.471,0.524,0.488,-3.165,0.0533,132.994,1,9,0.05,4,68,10677906
Tum Besahara Ho (Sad),Manna Dey,/artist/manna-dey,03:25,Old,03-07-2008,0.2,0.61,0.436,0.834,-4.628,0.01,133.006,1,5,0.03,4,78,3891729
Chal Ri Sajni Ab Kya Soche,Mukesh,/artist/mukesh,06:01,Old,04-03-2005,0.6,0.55,0.27,0.114,-8.019,0.0788,127.015,0,5,0.091,4,45,7061071
Bam Babam Bam,Manna Dey|Usha Mangeshkar,/artist/manna-dey|/artist/usha-mangeshkar-2,03:36,Old,01-10-2005,0.6,0.17,0.448,0.819,-7.3,0.0558,132.984,1,0,0.0323,4,75,2589734
Achhi Nahin Sanam Dillagi,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,03:36,Old,10-02-2013,0.07,0.597,0.727,0.205,-3.014,0.06,134.007,1,11,0.03,4,34,8688834
Khud Se Jo Vada Kiya Tha,Pamela Chopra,/artist/pamela-chopra,04:07,Old,11-11-2009,0.24,0.07,0.415,0.252,-2.768,0.04,126.023,1,7,0.06,4,30,5828993
Tumse Hamara Vada Hai Hamdam,Suraj Jagan|KAVITA KAPOOR|Amita Nangia|ARCHANA PURAN SINGH,/artist/suraj-jagan|/artist/kavita-kapoor-6|/artist/amita-nangia|/artist/archana-puran-singh-7,05:55,Old,07-11-2003,0.62,0.865,0.301,0.697,-3.852,0.0745,131.011,1,1,0.079,4,32,8155533
Pehla Nasha,Udit Narayan|Sadhana Sargam,/artist/udit-narayan|/artist/sadhana-sargam-1,04:53,Old,03-07-2003,0.08,0.61,0.032,0.429,-13.794,0.063,130.992,1,7,0.0903,4,68,5183467
Zindagi Ka Safar,Kishore Kumar,/artist/kishore-kumar,03:59,Old,12-01-2004,0.86,0.269,0.665,0.758,-8.829,0.04,128.008,0,5,0.04,4,95,10203146
Jaa Jaa Jaa,Kishore Kumar,/artist/kishore-kumar,04:59,Old,12-12-2003,0.46,0.49,0.618,0.98,-13.083,0.071,137.006,0,11,0.03,4,71,5108989
Chhaila Babu Tu Kaisa Dildar - With Dialogue,Lata Mangeshkar|Ananda Shankar|Dharmendra,/artist/lata-mangeshkar|/artist/ananda-shankar|/artist/dharmendra,04:46,Old,12-04-2012,0.19,0.098,0.331,0.974,-7.406,0.009,127.026,0,0,0.0105,4,75,5506921
Main Tulsi Tere Aangan Ki,Lata Mangeshkar,/artist/lata-mangeshkar,05:16,Old,06-01-2023,0.72,0.02,0.674,0.451,-7.518,0.0377,124.994,0,4,0.04,4,71,2118685
Jeena Bhi Kya Koi Jeena Hai (1),Bappi Lahiri|Salma Agha,/artist/bappi-lahiri|/artist/salma-agha,06:21,Old,11-02-2021,0.76,0.63,0.643,0.261,-13.369,0.081,126.011,1,7,0.056,4,96,1777439
Bahon Mein Teri Masti Ke Ghere,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,04:01,Old,01-10-2018,0.71,0.45,0.469,0.281,-2.554,0.059,124.998,1,7,0.0276,4,65,3842961
Sanam Tum Jahan,Asha Bhosle,/artist/asha-bhosle-1,04:51,Old,08-05-2023,0.85,0.328,0.998,0.407,-10.077,0.0603,125.998,1,9,0.05,4,41,10349718
Zindagi Har Kadam Ek Nai Jung Hai,Lata Mangeshkar|Shabbir Kumar,/artist/lata-mangeshkar|/artist/shabbir-kumar,05:19,Old,10-09-2017,0.22,0.48,0.879,0.26,-8.355,0.04,123.989,1,7,0.018,4,47,9009926
Yeh Khidki Jo Band Rahti Hai,Mohammed Rafi|Anuradha Paudwal|Hemlata|Asha Bhosle|Lata Mangeshkar|Shobha Gurtu,/artist/mohammad-rafi|/artist/anuradha-paudwal-2|/artist/hemlata|/artist/asha-bhosle-1|/artist/lata-mangeshkar|/artist/shobha-gurtu,05:04,Old,09-05-2009,1,0.909,0.737,0.926,-13.806,0.06,126.99,0,9,0.02,4,84,4370284
Tere Naina Talash Karen,Manna Dey,/artist/manna-dey,04:15,Old,01-05-2019,0.13,0.7,0.845,0.279,-4.041,0.06,126.026,0,6,0.068,4,58,8216425
Ganpati Bappa Moriya(Deva Ho Deva),Asha Bhosle|Bhupinder Singh|Mohammed Rafi|Shailender Singh|Sapan Chakraborty,/artist/asha-bhosle-1|/artist/bhupinder-singh|/artist/mohammad-rafi|/artist/shailender-singh|/artist/sapan-chakraborty,07:21,Old,02-01-2018,0.29,0.935,0.456,0.943,-11.131,0.0961,129.025,0,10,0.044,4,54,4016432
Title Music - Dosti,Laxmikant - Pyarelal,/artist/laxmikant-pyarelal-2,03:18,Old,09-08-2016,0.53,0.51,0.96,0.767,-7.176,0.094,127.016,0,10,0.089,4,76,3365638
